A1,A2,A3,A4,A5,A6,A7,A8,A9,¿Ã≈ªø©∫Œ
26,A,ML,G,76.463700,58,121,230.500000,A,0
46,A,ML,C,96.268200,5,203,493.700000,A,0
15,A,ML,G,78.454700,47,118,398.300000,A,0
37,A,ML,G,76.969000,10.800000,87,220.500000,A,0
12,A,ML,C,71.381700,130,124,322.900000,A,0
34,A,ML,C,61.392600,63.600000,189,389.400000,A,0
14,A,ML,G,82.556000,76.800000,240,479.100000,A,1
22,A,ML,G,76.760900,73.800000,105,257.400000,A,0
29,A,ML,C,90.139000,20.400000,189,436.500000,A,1
68,A,ML,G,68.623100,57.600000,133,355.800000,A,0
22,A,ML,G,90.330200,102,191,499.200000,A,0
21,A,ML,C,68.210500,38,43,385.400000,A,0
25,A,ML,G,94.575500,54.600000,131,247.500000,A,0
24,A,ML,C,61.778100,31.800000,74,299.400000,A,0
63,A,L,J,63.299500,36.500000,40,134.900000,A,0
54,A,ML,C,116.829000,4.800000,33,491.400000,A,0
22,A,M,C,72.540300,30,17,690.900000,A,0
22,A,M,C,115.807000,76,64,724.300000,A,0
49,A,ML,C,68.970600,43,90,415.900000,A,0
31,A,M,C,127.252000,30,48,676.500000,A,0
16,A,ML,C,72.831300,32,30,376.700000,A,0
18,A,M,B,109.163000,37,189,715,A,0
17,A,M,F,74.885000,52.800000,176,663.600000,A,1
37,A,ML,C,88.104300,10.200000,235,435.300000,A,0
21,A,ML,G,91.002100,14.400000,64,208.800000,A,0
21,A,ML,G,82.250200,63.600000,193,411.300000,A,0
17,A,ML,G,70.464800,42,97,195,A,0
16,A,ML,G,70.365200,22.200000,52,362.400000,A,0
45,A,ML,C,73.059100,115.200000,124,395.700000,A,0
28,A,ML,C,62.001600,64,76,201.400000,A,0
52,A,ML,G,78.976400,25.500000,58,384,A,0
36,A,ML,G,61.492700,19.200000,117,338.100000,A,1
16,A,ML,G,64.210600,103.200000,81,436.800000,A,0
30,A,ML,C,86.214800,54,140,326.100000,A,0
28,A,ML,G,71.169100,79.500000,111,474.300000,A,0
25,A,L,I,61.666900,34,38,148.900000,A,0
16,A,ML,C,72.109500,80.500000,72,374.800000,A,0
23,A,M,K,96.737500,41.500000,337,676.300000,A,1
20,A,ML,C,66.191600,83.400000,75,397.200000,A,0
51,A,M,B,77.445500,46.200000,258,714.300000,A,0
12,A,ML,C,77.846200,46,127,414.100000,A,0
19,A,ML,C,78.068700,20.400000,108,400.800000,A,0
29,A,ML,C,92.286800,16.200000,58,376.200000,A,0
38,A,ML,C,60.122400,63,51,318.900000,A,0
48,A,ML,C,91.148000,13,189,426.100000,A,0
43,A,ML,G,71.418000,37,87,242.200000,A,0
41,A,ML,G,68.964600,60.600000,135,416.400000,A,0
32,A,ML,C,93.001800,94,175,344.200000,A,0
23,A,ML,G,93.845900,42,216,455.100000,A,0
22,A,ML,C,92.694000,7.500000,120,282.600000,A,0
20,A,ML,C,60.054600,125.400000,113,256.200000,A,0
19,A,ML,G,89.715600,37.800000,43,338.400000,A,0
49,A,ML,C,82.169100,48.600000,92,282.600000,A,0
30,A,ML,G,70.979800,77.400000,120,487.800000,A,0
15,A,M,C,64.682700,87,22,505.500000,A,1
31,A,ML,C,67.518800,27,20,366.300000,A,1
26,A,ML,C,61.603500,9,15,280.800000,A,1
32,A,L,C,112.473000,0,38,64.800000,A,1
49,A,ML,C,69.775200,7.200000,44,182.400000,A,1
25,A,L,C,88.874300,39,28,96,A,1
32,A,M,K,93.282300,69,180,509.400000,A,1
34,A,M,H,63.763700,0,101,534.300000,A,1
40,A,ML,G,75.828500,86.400000,52,204.600000,A,0
19,A,M,B,73.600300,142.800000,100,632.400000,A,0
34,A,M,B,103.630000,70.800000,143,675.600000,A,0
25,A,L,I,75.255600,29,43,162.800000,A,0
55,A,L,I,64.107800,9.600000,32,58.800000,A,0
19,A,ML,G,80.940900,84.600000,87,227.400000,A,0
52,A,ML,C,65.687500,72.600000,120,315.300000,A,0
41,A,ML,G,88.703800,9.600000,110,282.600000,A,0
28,A,L,I,63.910400,0,1,1.585150,A,0
29,A,ML,C,65.544400,45,44,333.300000,A,0
45,A,L,C,61.121700,127.800000,95,153.600000,A,0
46,A,ML,G,89.030200,57,248,474.300000,A,0
23,A,ML,G,90.388800,111.600000,150,367.200000,A,0
14,A,ML,C,74.432600,72.600000,102,269.400000,A,0
20,A,ML,G,68.829800,39,90,224.400000,A,0
12,A,ML,G,82.367600,42.600000,255,425.700000,A,0
24,A,ML,C,69.225700,0,115,219.600000,A,0
29,A,ML,C,98.162100,51,131,324.300000,A,0
28,A,L,I,63.780100,75.600000,81,158.400000,A,1
31,A,ML,G,63.375000,23.500000,116,269.500000,A,0
27,A,L,C,67.696500,30.547900,50,108.849000,A,1
24,A,ML,C,85.528500,16.800000,97,253.500000,A,0
28,A,L,C,61.577300,15,21,119.400000,A,1
26,A,L,C,79.047900,0,17,120,A,1
36,A,L,C,64.815000,26.068700,42,82.733900,A,1
32,A,L,C,74.989500,49.800000,70,160.500000,A,1
39,A,L,C,71.966700,34.485600,29,91.854300,A,1
30,A,L,C,70.501600,78,20,174.900000,A,1
41,A,L,C,67.284600,0,65,104.400000,A,1
27,A,L,C,64.731300,13.800000,20,120,A,1
30,A,L,C,67.552300,9,49,116.100000,A,1
29,A,M,B,102.410000,62.400000,201,662.700000,A,0
34,A,M,B,85.853200,18,176,572.700000,A,0
30,A,M,C,80.406100,58.800000,141,545.400000,A,0
14,A,M,F,97.462100,34.200000,290,680.700000,A,1
20,A,ML,C,65.390800,15.600000,105,181.500000,A,0
33,A,ML,H,91.714100,13.800000,195,306.600000,A,1
38,A,M,B,77.722400,9,127,674.100000,A,0
23,A,M,H,92.342700,58.200000,186,650.100000,A,1
24,A,M,H,99.907400,66,291,560.400000,A,0
25,A,M,K,73.515200,34,251,509.500000,A,1
25,A,M,K,65.292200,149.500000,159,638.800000,A,1
20,A,M,B,81.214100,21.600000,192,618.900000,A,0
29,A,M,B,76.571500,8.400000,84,580.500000,A,0
40,A,M,B,85.103300,166.800000,297,710.700000,A,0
27,A,M,B,81.580400,21.600000,189,560.100000,A,0
31,A,M,H,112.542000,32.400000,170,732.900000,A,1
35,A,M,B,84.307100,104.400000,145,522.300000,A,0
26,A,M,K,94.284600,58.500000,195,584.100000,A,1
40,A,M,F,91.754400,0,238,600.300000,A,1
12,A,M,B,96.235200,50.400000,301,620.700000,A,0
35,A,M,K,95.932500,49.200000,180,516.300000,A,1
15,A,M,H,79.613700,40.200000,318,728.700000,A,1
40,A,M,K,61.599100,26.500000,273,541.900000,A,1
18,A,M,F,66.544900,66,229,591.900000,A,1
16,A,ML,C,60.792700,19.500000,44,224.700000,A,1
24,A,M,H,88.175000,118.800000,150,707.100000,A,1
24,A,M,B,72.483900,45.600000,205,607.200000,A,0
20,A,M,F,94.690900,10.200000,279,626.400000,A,1
30,A,ML,G,82.580800,0,62,453.600000,A,0
33,A,M,H,99.255200,112.200000,268,664.500000,A,1
50,A,ML,G,92.839200,55.800000,48,249.900000,A,0
48,A,M,K,95.087900,48,238,533.700000,A,1
19,A,M,H,82.757600,7.800000,190,609.900000,A,1
15,A,M,B,69.542900,63.600000,212,573.300000,A,0
28,A,M,H,64.937900,18.500000,101,509.300000,A,1
37,A,M,B,86.926600,80.400000,311,617.700000,A,0
67,A,M,F,94.328500,64.500000,129,514.800000,A,1
16,A,M,B,100.635000,86,132,735.200000,A,0
34,A,M,F,66.935400,68.400000,123,507.600000,A,1
15,A,M,G,116.228000,99.600000,210,601.800000,A,0
45,A,M,B,62.649200,45.600000,272,588.900000,A,0
22,A,M,F,98.531200,43,329,559.300000,A,1
54,A,ML,C,85.654500,21,112,278.100000,A,0
24,A,M,F,75.133600,116.400000,236,624.300000,A,1
25,A,M,G,82.162400,119,264,595.400000,A,0
30,A,ML,G,89.033500,136.800000,129,424.800000,A,0
32,A,ML,C,60.942900,13.800000,54,320.400000,A,0
46,A,ML,G,86.197900,52.200000,90,291.300000,A,0
25,A,ML,G,81.199500,57.500000,112,349.100000,A,0
23,A,ML,C,69.289600,67.200000,41,271.800000,A,0
36,A,ML,C,68.650300,41.400000,130,399.300000,A,0
52,A,ML,C,90.545800,11.400000,138,339.900000,A,0
18,A,ML,C,97.649800,71.400000,193,500.100000,A,0
15,A,ML,C,90.288500,11.400000,241,486.600000,A,0
48,A,ML,C,72.913300,51.600000,78,217.200000,A,0
30,A,ML,G,95.624400,112.800000,113,340.500000,A,0
33,A,L,J,79.992800,46.800000,53,159,A,0
30,A,ML,C,81.788700,17,124,494,A,0
49,A,ML,G,74.536700,18,32,234.600000,A,0
32,A,ML,C,91.751300,94,170,419.500000,A,0
13,A,ML,C,61.519500,55.200000,118,291.300000,A,0
25,A,ML,G,96.545400,34.800000,229,470.400000,A,0
49,A,M,C,128.996000,60,170,584.400000,A,1
49,A,ML,C,62.932100,88.800000,126,360.900000,A,0
52,A,ML,C,77.500900,46.800000,113,278.100000,A,0
56,A,ML,G,95.044500,58,58,280,A,1
14,A,ML,G,64.252200,69.600000,41,178.200000,A,0
18,A,ML,C,83.630400,76,150,460.300000,A,0
29,A,ML,C,85.756800,19,121,459.400000,A,0
46,A,ML,C,89.071000,61.800000,96,240.900000,A,0
23,A,ML,G,59.971400,133.200000,71,269.100000,A,1
20,A,ML,C,73.716400,93,143,308.700000,A,0
24,A,ML,C,63.554200,95.400000,66,185.100000,A,0
16,A,ML,G,93.811600,27,103,408.300000,A,0
46,A,ML,G,71.265400,24,97,234.300000,A,0
14,A,ML,G,69.779000,27.500000,196,403.700000,A,0
35,A,ML,C,81.197000,17.400000,91,301.200000,A,0
24,A,ML,G,92.608200,61.800000,47,392.100000,A,0
18,A,ML,G,64.499100,56.500000,174,385.600000,A,0
33,A,ML,G,84.817700,88.800000,74,287.100000,A,0
12,A,ML,C,66.619400,3,159,372.600000,A,0
18,A,ML,C,78.331700,13.800000,82,258.300000,A,0
38,A,ML,G,64.191100,67.800000,102,486.300000,A,1
26,A,ML,C,78.537700,0,62,309.900000,A,0
38,A,ML,C,83.876100,39,104,266.400000,A,0
21,A,ML,G,83.690600,128,117,322.700000,A,0
19,A,ML,G,78.250100,19.500000,72,319.500000,A,0
19,A,ML,G,69.725400,30,60,327.900000,A,0
31,A,ML,C,73.402100,94.200000,79,330.900000,A,1
15,A,ML,G,86.701300,30,30,262.500000,A,0
32,A,L,I,67.676400,61.800000,75,174.300000,A,0
26,A,ML,C,76.215700,43.200000,111,264.600000,A,0
15,A,ML,C,80.910200,10.800000,93,486,A,0
25,A,ML,C,64.142400,42.600000,57,259.500000,A,0
38,A,ML,C,84.532300,31.800000,101,279.300000,A,0
23,A,M,B,83.472600,39.600000,300,698.700000,A,0
47,A,ML,G,75.545700,56.500000,99,323.200000,A,0
28,A,ML,G,69.619600,32.400000,48,465.300000,A,0
12,A,ML,C,89.360600,25.800000,31,240,A,0
40,A,ML,C,85.787600,36.600000,84,312,A,0
35,A,ML,G,67.539900,23.500000,103,216.100000,A,0
23,A,ML,C,64.725400,133.800000,119,402,A,0
20,A,ML,G,63.158200,24.600000,56,183.900000,A,0
39,A,ML,C,75.494000,51,137,364.800000,A,0
41,A,L,J,69.010900,21.077000,14,92.056900,A,0
46,A,ML,C,90.720900,32,93,298.100000,A,0
40,A,ML,G,84.797400,85.800000,84,380.400000,A,0
18,A,ML,C,67.063900,43.500000,159,469.200000,A,0
32,A,ML,C,76.161800,105,86,200.100000,A,0
28,A,ML,G,97.935200,24,190,373.800000,A,0
25,A,ML,G,71.625300,48.600000,57,276.600000,A,0
33,A,ML,G,74.984600,16.800000,82,360.900000,A,0
34,A,ML,C,74.993400,51,93,315.900000,A,0
39,A,ML,G,88.208100,95,167,490.400000,A,0
52,A,ML,G,71.870300,100.800000,50,394.500000,A,0
38,A,ML,C,75.315900,27,61,204,A,1
39,A,ML,G,70.080100,14.400000,56,230.400000,A,0
13,A,ML,C,78.910300,41.400000,74,428.100000,A,0
43,A,ML,C,70.462100,16,147,352.300000,A,0
37,A,ML,C,77.626400,60.600000,102,361.200000,A,0
42,A,ML,G,95.112900,153.600000,78,341.100000,A,0
22,A,ML,C,64.176100,80.400000,106,285.900000,A,0
26,A,M,F,108.770000,21,387,729,A,1
16,A,ML,G,68.572900,0,67,355.500000,A,0
16,A,M,B,72.839800,37.200000,315,570.900000,A,0
20,A,M,B,90.690000,163.800000,298,621.300000,A,0
19,A,M,H,81.308700,44.400000,224,714,A,1
25,A,M,F,97.924000,55.800000,215,509.700000,A,1
32,A,M,F,91.141900,100.800000,159,521.400000,A,1
53,A,ML,G,77.200700,61.200000,207,448.800000,A,0
27,A,M,K,99.322300,0,263,573,A,1
38,A,M,K,101.573000,48.600000,335,745.500000,A,1
35,A,ML,G,90.712100,37,89,462.700000,A,0
31,A,M,H,82.458100,43.800000,230,737.400000,A,1
31,A,M,K,70.256200,65.400000,202,514.200000,A,1
34,A,M,H,90.393400,21.500000,100,555.200000,A,1
30,A,M,K,86.959000,90.600000,150,581.100000,A,0
48,A,M,B,94.999600,48.600000,253,562.500000,A,0
57,A,M,H,85.491800,40.200000,187,534,A,1
28,A,M,H,84.429600,124.200000,228,716.700000,A,1
21,A,M,B,75.991400,76.800000,201,693.300000,A,0
20,A,M,F,91.817000,89.400000,214,683.100000,A,1
22,A,M,K,91.109200,17.400000,166,555.600000,A,1
34,A,M,H,96.429500,50,225,560.900000,A,1
18,A,M,F,96.049300,48,134,564.600000,A,1
30,A,ML,C,94.048400,37,161,467.500000,A,0
29,A,M,K,92.939400,55.200000,310,588.900000,A,1
20,A,M,B,60.171500,40.500000,73,537,A,0
24,A,M,B,110.642000,24,272,686.400000,A,0
38,A,M,C,77.722400,9,127,674.100000,A,0
39,A,M,C,61.448300,184.200000,176,577.800000,A,0
34,A,M,G,78.102400,26,260,704,A,1
60,A,ML,G,81.616400,69.600000,120,405,A,0
25,A,M,K,85.726000,83.400000,238,733.800000,A,1
38,A,M,K,101.538000,118.200000,105,697.800000,A,1
17,A,M,C,97.445600,122.400000,398,718.500000,A,0
21,A,M,H,80.199800,35.500000,248,578.800000,A,1
29,A,L,C,63.841700,0,48,102,A,1
33,A,M,K,94.295600,68.500000,370,716.200000,A,1
16,A,ML,G,115.328000,31.800000,58,317.100000,A,0
28,A,ML,C,98.709500,79,227,462.400000,A,0
43,A,M,H,80.006600,52.800000,202,690.900000,A,1
54,A,M,F,72.514000,120.500000,268,612.800000,A,1
27,A,ML,C,76.224500,41,89,273.800000,A,0
14,A,ML,C,99.785100,49.200000,141,458.700000,A,0
26,A,L,C,64.761900,24,14,52.200000,A,1
28,A,ML,G,77.036900,114,122,360,A,0
39,A,L,I,69.477300,14.400000,74,171,A,0
30,A,ML,G,92.078100,74.400000,98,449.100000,A,0
43,A,ML,C,79.455400,75.600000,127,386.100000,A,0
43,A,ML,G,76.591700,31,61,223,A,0
36,A,ML,C,69.979400,36.500000,79,243.800000,A,0
31,A,ML,C,74.829400,4.800000,117,460.800000,A,0
48,A,ML,G,65.034100,126.500000,51,218.900000,A,0
31,A,ML,G,84.233100,27,68,402,A,0
17,A,ML,G,94.581800,53.400000,124,323.100000,A,0
21,A,ML,G,86.840000,89.500000,64,337.300000,A,0
18,A,ML,C,66.996300,120.600000,96,187.500000,A,0
36,A,ML,G,86.325900,82.200000,155,308.100000,A,0
32,A,ML,C,88.058000,128.400000,158,309.900000,A,0
13,A,ML,G,63.147700,37.800000,44,276,A,0
30,A,ML,G,67.033100,9,172,464.700000,A,0
32,A,ML,C,82.268900,66.600000,102,271.800000,A,0
41,A,ML,G,88.612200,47,30,281.600000,A,0
40,A,ML,G,85.584200,159.600000,99,326.100000,A,0
42,A,ML,G,66.777800,11,57,242.900000,A,0
44,A,ML,C,76.339900,84,127,325.500000,A,0
12,A,M,B,104.414000,63.600000,236,667.800000,A,0
21,A,ML,G,82.152800,4,13,196.900000,A,0
45,A,M,B,80.000200,90,176,607.200000,A,0
38,A,ML,G,81.490200,35,47,209.300000,A,0
13,A,ML,G,82.005500,36,89,425.100000,A,0
71,A,ML,C,76.591100,93.600000,85,249.300000,A,0
58,A,ML,G,75.822800,85.800000,222,498,A,0
26,A,ML,G,60.093000,57.500000,61,301.400000,A,0
17,A,ML,G,86.860900,66,64,464.400000,A,0
34,A,ML,C,99.311700,31.200000,156,399.600000,A,0
26,A,ML,C,92.548400,23,223,421.700000,A,0
25,A,M,F,89.155000,29.400000,218,589.800000,A,1
20,A,ML,C,87.168300,27,178,332.400000,A,0
34,A,ML,C,85.779300,32,80,260.900000,A,0
27,A,ML,G,68.206500,66,55,484.200000,A,0
38,A,ML,C,88.974600,77,73,244.700000,A,0
42,A,ML,C,73.014700,15,76,288.600000,A,0
13,A,ML,G,97.271400,73.800000,99,416.100000,A,0
15,A,ML,G,72.903100,47,159,403.700000,A,0
40,A,ML,G,75.914200,47.400000,235,471,A,0
34,A,M,B,79.417400,31,317,537.100000,A,0
14,A,ML,C,70.638200,0,109,348.900000,A,0
31,A,M,K,101.609000,83,102,722.600000,A,1
16,A,ML,G,98.513100,34.800000,151,373.200000,A,0
32,A,ML,C,96.836600,42.600000,112,468.300000,A,0
25,A,ML,C,112.246000,16.800000,103,460.500000,A,1
34,A,ML,G,75.699900,108.500000,95,249.500000,A,0
18,A,ML,C,79.405000,37,163,427.600000,A,0
12,A,ML,G,64.106100,29,165,318.500000,A,0
30,A,ML,G,73.852500,36.600000,49,182.700000,A,0
20,A,ML,G,83.717400,66.600000,43,275.400000,A,0
29,A,M,B,61.587800,0,288,513,A,0
50,A,M,F,81.201400,0,309,642.300000,A,1
31,A,ML,C,85.252800,91.500000,134,454.800000,A,0
29,A,ML,G,97.538500,15,80,466.500000,A,0
57,A,ML,C,95.696700,62.400000,79,310.200000,A,0
40,A,ML,G,75.828500,86.400000,52,204.600000,A,1
32,A,ML,C,83.166700,40.800000,226,418.500000,A,0
29,A,ML,C,78.929500,67,72,236.200000,A,0
39,A,ML,C,84.235300,36,251,449.400000,A,0
20,A,M,F,88.170900,87.600000,268,682.500000,A,1
31,A,ML,C,88.168000,72.500000,23,408.200000,A,1
43,A,ML,C,86.456700,0,13,365.400000,A,1
32,A,ML,G,99.324600,18.600000,202,422.700000,A,0
30,A,ML,G,83.159000,103,85,218.200000,A,0
34,A,ML,C,94.800800,59,227,401.600000,A,0
47,A,ML,G,79.877200,38.500000,72,196.300000,A,0
20,A,ML,C,63.037600,32,156,278.300000,A,0
33,A,ML,C,74.701100,17,160,424.100000,A,0
29,A,ML,G,76.569000,42.500000,94,418.100000,A,0
15,A,M,D,124.306000,48.600000,226,747.600000,A,1
42,A,M,H,144.728000,102.600000,253,723.900000,A,1
17,A,M,D,125.521000,27,261,532.500000,A,1
14,A,M,H,128.761000,110.400000,168,729.600000,A,1
27,A,M,H,114.789000,24.500000,268,578,A,1
42,A,ML,H,101.973000,16,53,431.200000,A,1
18,A,ML,G,88.109900,73.200000,185,319.800000,A,0
19,A,ML,C,66.893000,57.600000,116,312,A,0
13,A,M,H,123.155000,18.500000,236,528.800000,A,1
24,A,M,D,125.769000,30,232,683.400000,A,1
28,A,M,H,121.218000,9.600000,198,548.100000,A,1
21,A,M,D,103.150000,54,152,537.900000,A,1
16,A,ML,C,71.283000,19.200000,110,492,A,0
18,A,M,H,111.146000,24.600000,128,510.300000,A,1
28,A,M,H,117.516000,96,217,507.900000,A,1
38,A,M,D,114.598000,30,119,633.300000,A,1
15,A,ML,H,100.990000,6.600000,87,438.300000,A,1
48,A,ML,D,107.498000,68,154,423.200000,A,1
49,A,M,H,100.346000,3,229,518.700000,A,1
12,A,ML,H,103.884000,108,265,499.200000,A,1
14,A,ML,C,95.539900,53.400000,97,439.200000,A,0
20,A,ML,D,110.959000,51,235,453.300000,A,1
28,A,M,D,112.196000,0,252,526.800000,A,1
40,A,ML,G,96.326200,96.500000,106,440,A,0
28,A,M,D,121.106000,103,237,613.900000,A,1
21,A,M,D,125.495000,35,231,614,A,1
27,A,M,D,118.896000,85.800000,131,514.500000,A,1
32,A,M,H,137.131000,78,249,644.400000,A,1
16,A,M,D,110.365000,131.500000,179,547.900000,A,1
34,A,ML,H,101.483000,105.600000,251,412.200000,A,1
38,A,ML,H,119.459000,35.400000,156,259.800000,A,1
20,A,M,C,106.145000,90,381,710.100000,A,0
44,A,M,D,117.084000,37.500000,228,714.600000,A,1
16,A,ML,H,116.388000,28.800000,94,450.300000,A,1
21,A,M,D,128.709000,67.500000,128,702,A,1
21,A,ML,C,86.160400,29.400000,226,451.500000,A,1
30,A,M,H,134.121000,93,265,633,A,0
29,A,M,H,127.890000,94.800000,360,730.500000,A,1
21,A,ML,H,104.566000,63,126,399.300000,A,1
14,A,M,H,130.665000,40,115,591.700000,A,1
21,A,ML,D,111.219000,32,192,481.400000,A,1
51,A,ML,C,80.511800,46.200000,110,436.800000,A,1
33,A,M,H,88.920600,21,280,739.200000,D,0
39,A,M,C,110.668000,42.600000,34,505.500000,A,0
48,A,M,D,95.335100,10.800000,65,724.500000,D,0
21,A,M,H,85.243700,51.600000,116,739.500000,D,0
22,A,M,C,107.872000,56,44,645.800000,A,0
14,A,M,H,107.762000,43.500000,353,742.800000,D,0
21,A,M,C,95.361200,43.800000,48,512.400000,A,0
26,A,ML,C,106.820000,9,25,355.500000,A,0
32,A,M,C,95.698000,4,67,696.100000,A,0
18,A,L,C,60.760500,34.200000,10,64.800000,A,0
35,A,ML,G,84.142700,9,74,413.400000,A,1
44,A,ML,G,88.450000,53.400000,140,481.800000,A,0
38,A,N,I,59.940000,0,0,0,A,0
27,A,ML,G,76.224500,41,89,273.800000,A,0
34,A,ML,C,80.352700,52.800000,188,334.200000,A,0
41,A,ML,C,92.949300,69,102,429.300000,A,0
62,A,ML,G,86.898100,40.200000,126,433.500000,A,0
21,A,M,K,78.769800,47.400000,128,639.300000,A,1
23,A,M,B,162.197000,46.200000,102,712.500000,A,0
18,A,M,B,145.929000,76.200000,300,682.500000,A,1
24,A,M,B,143.602000,59.500000,292,682.300000,A,0
18,A,M,G,149.143000,123.600000,215,721.200000,A,0
13,A,ML,C,82.840500,24,104,243.300000,A,0
43,A,ML,C,81.372200,43.800000,186,438.600000,A,0
26,A,M,H,83.691300,121.200000,286,715.200000,A,1
26,A,M,H,93.226800,57.500000,69,513.800000,A,1
24,A,M,K,66.923800,178.200000,182,593.100000,A,1
30,A,M,K,79.958900,42,338,685.800000,A,1
46,A,ML,G,83.295800,32.400000,127,236.700000,A,0
12,A,M,B,81.780900,19,297,743.200000,A,0
19,A,M,B,96.046200,43.200000,170,684.900000,A,0
20,A,ML,C,82.265700,129.600000,143,327.600000,A,0
35,A,ML,G,81.156200,30,73,341.100000,A,0
25,A,ML,C,62.937900,51,223,474.600000,A,0
42,A,ML,G,84.605600,44.400000,162,351,A,0
21,A,ML,C,75.579300,28.500000,86,426.900000,A,0
54,A,ML,C,73.246500,60.600000,66,275.400000,A,0
14,A,ML,G,82.043400,45,185,351.900000,A,0
23,A,ML,C,75.359500,6.600000,221,404.400000,A,0
36,A,ML,C,94.629000,20.400000,93,348.300000,A,0
27,A,ML,C,74.918800,27,205,338.700000,A,0
34,A,ML,C,92.774600,0,218,411.300000,A,0
28,A,ML,G,66.658700,0,44,183.900000,A,0
26,A,ML,C,73.194200,52.200000,50,186,A,0
33,A,ML,G,74.825200,150,202,443.100000,A,0
30,A,ML,G,83.444300,51.500000,52,290.900000,A,0
38,A,ML,G,64.321300,73.800000,126,272.100000,A,0
47,A,ML,C,64.441500,48.500000,79,251.900000,A,0
39,A,ML,G,63.211100,10.500000,129,316.200000,A,0
15,A,ML,C,80.817800,48.600000,100,222,A,0
52,A,ML,G,84.149800,4.800000,95,350.400000,A,0
60,A,ML,C,69.667300,10,38,189.400000,A,0
12,A,ML,G,64.106100,29,165,318.500000,A,0
34,A,ML,G,77.986000,87.600000,60,403.500000,A,0
47,A,ML,C,73.123300,27,113,213.600000,A,0
20,A,M,B,89.320200,135,230,575.400000,A,0
27,A,ML,G,76.687900,58.200000,135,469.500000,A,0
18,A,M,B,83.450100,70,298,544,A,0
26,A,M,F,70.196500,96.600000,110,517.800000,A,1
19,A,M,B,73.771400,69.600000,353,659.400000,A,0
26,A,ML,C,66.971300,35.400000,63,276,A,0
24,A,M,K,103.271000,66,471,744.600000,A,1
47,A,M,H,97.599400,50.400000,303,540.900000,A,0
27,A,M,K,93.249800,0,70,594.900000,A,1
27,A,M,F,66.658600,31.200000,229,502.500000,A,1
48,A,M,H,82.015600,43,264,679.300000,A,1
19,A,ML,G,87.887600,6.500000,135,268.700000,A,0
33,A,M,C,119.575000,26.500000,15,594.400000,A,1
27,A,ML,G,86.140400,67,101,447.400000,A,0
44,A,ML,C,84.229600,62.500000,23,344.800000,A,1
24,A,M,B,159.375000,106.200000,304,731.400000,A,0
48,A,M,C,75.638000,17,39,704.300000,A,0
23,A,ML,C,81.082800,42,42,267.900000,A,1
55,A,ML,C,61.268800,0,219,399,A,0
30,A,L,C,66.780000,0,91,154.500000,A,0
58,A,M,D,167.841000,0,243,740.100000,D,1
31,A,M,H,113.052000,54,260,745.800000,D,0
21,A,M,D,132.826000,73.800000,247,729.900000,D,0
21,A,M,H,85.202700,38.400000,259,745.200000,D,0
44,A,L,J,63.998600,15.757300,85,64.558000,A,0
30,A,ML,C,75.392900,25.500000,152,331.200000,A,0
38,A,M,D,165.535000,10.800000,420,745.800000,D,0
32,A,M,D,102.312000,105,224,747,D,0
26,A,M,D,139.495000,33.600000,113,744.600000,D,0
59,A,L,J,60.005400,34.883800,77,80.338500,A,0
17,A,ML,G,67.255000,30.600000,68,360,A,0
47,A,M,D,175.291000,39,131,747.300000,D,0
46,A,M,D,146.302000,122.400000,274,745.500000,D,0
13,A,M,H,141.147000,51.600000,99,744.600000,D,0
20,A,M,D,176.914000,71,261,748.700000,D,0
27,A,M,D,101.921000,0,361,587.100000,A,1
27,A,ML,H,106.109000,11.500000,143,455.500000,A,1
20,A,M,D,102.072000,35.400000,218,541.500000,A,1
32,A,L,I,73.227400,47.400000,25,147,A,0
33,A,ML,G,98.465200,0,222,360.300000,A,0
40,A,M,H,102.379000,36,119,504.900000,A,1
52,A,ML,H,103.391000,23.500000,204,489.100000,A,1
28,A,M,H,111.438000,0,266,673.500000,A,1
13,A,M,D,126.963000,47.500000,171,587.500000,A,1
16,A,M,H,126.156000,53.400000,171,680.700000,A,1
27,A,ML,H,115.858000,69,173,462,A,1
15,A,ML,H,112.834000,70,185,479.500000,A,1
37,A,M,D,130.411000,7.800000,341,626.100000,A,0
25,A,M,D,107.912000,0,252,567,A,1
37,A,ML,H,119.365000,38,200,485.900000,A,1
27,A,M,H,118.092000,41.400000,147,615.300000,A,1
57,A,L,J,63.253500,43.633800,34,70.822700,A,1
38,A,ML,H,118.417000,52,221,447.100000,A,1
23,A,M,H,128.538000,0,293,628.200000,A,1
19,A,M,D,119.312000,24,178,622.500000,A,1
16,A,M,D,123.929000,22.200000,117,556.800000,A,1
21,A,M,D,138.203000,10.800000,215,644.400000,A,1
29,A,M,H,123.453000,22,341,697.300000,A,1
32,A,ML,H,101.205000,9,111,458.400000,A,1
29,A,M,H,116.835000,21,193,604.500000,A,1
34,A,M,D,105.712000,43.200000,180,578.700000,A,1
22,A,ML,D,108.079000,12.600000,208,405.600000,A,1
20,A,ML,H,108.135000,91,199,449.800000,A,1
18,A,M,D,103.864000,12,278,649.500000,A,1
36,A,M,D,112.934000,19.200000,254,684.900000,A,1
17,A,M,H,114.427000,69.600000,297,609.900000,A,0
22,A,ML,D,122.295000,48.500000,89,490.700000,A,1
54,A,M,H,140.489000,71.400000,272,737.100000,D,0
30,A,ML,G,98.818100,44.500000,124,356.200000,A,0
