생산량,생산비용,공급품질평가(%),배송지연(일),결함률,품질평가점수,유지관리(시간),가동중단 시간비율(%),재고회전율,재고부족율(%),근로생산성(%),월별안전사고건,에너지소비량(kWh),에너지효율,추가공정시간,추가재료비용($),결함상태
971,16281.71,81.14,1,4.55,67.28,9,1.21,8.68,0.08,98.08,8,1518.52,0.50,4.81,445.65,1
347,12693.12,97.88,1,4.86,72.96,22,4.19,8.44,0.04,91.90,9,3510.75,0.19,1.43,138.34,1
463,9812.82,90.60,3,3.36,61.97,16,0.91,6.97,0.09,92.29,7,3039.53,0.46,6.39,246.34,1
420,13940.75,93.39,5,3.94,98.02,0,3.03,4.24,0.02,94.44,8,3710.81,0.32,6.43,473.58,1
732,19936.02,96.63,5,0.88,83.25,13,2.19,7.88,0.06,93.62,0,1948.53,0.34,6.25,104.69,1
385,11528.93,83.01,3,1.22,92.59,3,2.34,2.31,0.01,97.40,2,2294.58,0.46,8.99,256.32,0
248,18810.37,80.77,2,3.80,76.92,1,2.27,8.39,0.08,95.40,2,2168.38,0.48,7.87,203.88,1
505,5820.99,86.30,2,2.51,79.33,6,0.44,7.36,0.00,98.57,2,1684.92,0.24,1.53,211.51,0
555,8063.63,82.58,4,1.89,82.96,22,3.91,2.78,0.03,93.66,9,3433.89,0.30,3.86,447.96,1
899,8294.52,91.97,4,1.33,89.33,11,4.71,8.05,0.01,95.44,2,3198.11,0.43,6.91,439.65,1
260,5003.41,80.62,0,3.32,82.67,18,2.26,7.88,0.03,87.17,1,1255.66,0.36,5.04,259.43,1
559,17658.19,80.66,3,0.79,65.82,14,4.81,5.19,0.08,99.11,0,1452.10,0.27,4.46,394.01,1
649,16134.38,88.41,1,1.99,84.24,0,2.29,2.69,0.04,85.10,1,2386.90,0.12,2.99,242.24,0
599,7517.22,97.90,2,1.54,79.57,2,2.52,4.89,0.06,97.15,0,2374.93,0.47,3.62,137.48,0
837,6805.45,99.65,3,4.50,63.84,14,1.66,6.56,0.04,95.47,8,4305.68,0.14,2.64,366.82,1
608,6014.07,92.74,0,0.75,75.82,3,0.16,9.03,0.06,93.42,6,1902.75,0.33,2.78,391.43,0
753,15860.44,83.23,1,1.29,80.59,14,2.17,4.26,0.01,87.70,0,1345.55,0.45,2.95,148.98,1
903,18932.12,98.12,4,2.97,93.08,9,3.28,6.99,0.04,82.20,9,3414.05,0.27,1.14,319.89,1
580,11458.04,90.32,0,2.66,63.04,5,3.45,3.32,0.09,89.68,5,3749.80,0.42,7.44,494.84,1
213,12685.89,98.43,3,0.53,92.91,6,4.01,9.58,0.10,90.00,9,3411.26,0.12,1.20,220.76,0
677,10622.37,94.63,1,3.46,71.60,0,2.60,6.37,0.05,99.95,3,2390.21,0.38,9.15,146.97,1
460,14319.96,94.18,0,2.14,93.81,21,4.81,4.01,0.07,83.96,2,3101.42,0.27,5.60,473.41,1
440,15780.77,84.01,1,2.62,79.73,10,1.42,5.04,0.08,84.16,7,1586.53,0.32,9.88,411.79,0
869,6659.05,84.22,3,1.70,79.93,13,3.81,3.25,0.03,96.22,6,1094.59,0.34,5.86,256.34,1
860,5533.85,93.77,0,2.05,99.06,5,2.87,4.83,0.01,89.38,4,4925.47,0.16,9.67,133.42,1
548,19914.95,84.39,4,3.42,97.88,4,3.50,3.21,0.04,98.32,8,2198.92,0.26,2.82,107.67,1
942,8490.93,88.77,0,4.47,74.34,18,2.09,8.36,0.01,95.38,6,2115.61,0.11,3.61,250.33,1
934,5807.46,95.64,0,1.33,65.62,18,1.40,2.65,0.03,94.73,9,4892.98,0.16,7.30,382.14,1
279,7848.13,95.68,4,4.28,73.03,12,2.73,3.52,0.09,82.04,1,3912.93,0.30,9.88,295.01,1
801,5584.37,89.07,5,1.05,61.22,6,1.87,7.53,0.08,80.72,6,3341.19,0.33,8.43,395.46,1
295,10118.67,93.10,5,1.13,97.64,18,2.38,8.69,0.03,94.25,7,4053.34,0.25,4.28,487.00,1
565,11662.75,84.57,5,4.63,94.85,18,4.24,3.69,0.06,89.01,3,1268.76,0.47,1.78,391.35,1
410,15133.80,85.48,2,2.57,80.46,22,2.37,4.29,0.05,90.46,6,2651.33,0.26,3.80,465.85,1
361,12633.41,86.30,5,0.85,82.61,11,2.78,8.97,0.08,96.27,3,2180.52,0.16,3.33,196.86,1
518,17921.69,82.34,2,4.82,60.24,22,4.98,9.11,0.09,89.57,7,1282.28,0.40,4.50,385.46,1
505,17990.54,85.46,4,4.46,68.62,8,4.76,7.13,0.03,90.90,2,2650.40,0.33,8.54,339.12,1
242,5148.66,84.19,3,3.90,60.99,13,1.36,4.51,0.02,96.85,1,3464.69,0.25,2.35,469.72,1
415,11911.00,98.17,1,1.49,65.83,14,1.95,8.82,0.04,81.66,5,2220.11,0.16,3.35,211.86,1
200,19832.61,82.09,4,4.26,94.76,12,0.36,3.64,0.00,90.43,6,3556.68,0.24,3.67,253.94,1
589,19803.44,93.75,3,4.41,69.18,10,4.89,9.74,0.10,90.24,5,4475.14,0.30,3.20,187.99,1
111,16318.54,81.92,0,4.09,66.31,9,4.87,7.64,0.09,85.16,7,4164.92,0.46,9.48,288.17,1
338,8729.07,98.45,3,2.06,85.10,0,0.63,4.06,0.09,84.47,5,4862.44,0.42,4.78,457.03,0
660,13075.92,91.37,3,3.98,96.03,6,3.86,4.26,0.10,87.40,5,3388.77,0.11,2.03,176.75,1
141,19882.03,87.27,5,1.68,88.73,17,4.01,2.74,0.09,83.32,2,3793.87,0.45,5.21,215.15,1
693,6460.50,85.15,2,0.99,83.50,2,3.29,6.15,0.02,92.29,6,4359.97,0.18,2.95,235.70,0
528,15595.58,93.87,2,4.71,72.43,8,2.44,3.65,0.02,92.65,5,3874.89,0.40,3.57,484.97,1
902,10183.69,80.79,5,1.81,99.97,4,1.14,3.82,0.00,84.50,0,3001.02,0.23,2.12,207.57,1
257,5104.73,96.79,5,2.84,89.95,22,3.81,2.07,0.04,84.93,1,2092.83,0.20,7.49,276.86,1
315,11052.21,88.96,1,2.26,84.58,23,1.31,9.83,0.08,95.75,1,4508.86,0.16,8.13,138.24,1
769,8521.32,92.73,1,4.82,76.93,12,1.70,8.62,0.05,93.80,0,4106.62,0.29,4.55,496.87,1
233,10059.96,93.54,5,4.00,73.66,15,3.60,9.57,0.01,88.07,4,1563.16,0.41,4.50,427.02,1
166,17412.86,95.44,0,4.35,61.15,11,2.29,7.42,0.01,90.95,3,2259.25,0.29,2.48,162.94,1
947,5008.97,89.46,1,2.46,75.80,17,2.22,8.01,0.04,94.78,1,2699.54,0.28,4.57,487.74,1
106,9617.29,92.35,2,2.20,97.22,10,3.02,7.44,0.01,99.48,7,4353.41,0.10,6.01,471.66,0
172,8503.51,97.88,4,4.61,63.36,6,4.49,3.37,0.04,99.98,7,2139.57,0.30,6.89,372.65,1
498,6022.80,89.96,1,3.90,95.40,14,2.33,6.50,0.05,97.81,6,3745.72,0.28,7.68,496.98,1
504,7806.86,96.84,3,1.52,70.75,5,1.83,8.80,0.02,92.79,9,1311.26,0.40,8.74,263.90,1
774,13333.24,96.03,3,4.50,69.75,5,0.63,2.16,0.07,80.14,1,2638.29,0.13,1.92,145.22,1
677,9370.42,88.21,1,2.24,71.88,17,0.84,2.99,0.04,93.99,5,2946.68,0.25,1.00,447.11,1
229,10653.00,88.12,0,4.24,81.79,19,2.28,4.36,0.06,81.14,4,4567.89,0.28,9.32,494.79,1
565,18138.57,96.52,4,1.35,79.66,18,3.61,3.46,0.04,93.94,8,2349.13,0.17,7.89,320.36,1
887,12394.35,90.49,4,3.18,72.66,2,3.22,4.35,0.09,93.19,3,3589.79,0.22,5.65,296.69,1
867,9952.34,96.12,2,4.52,91.28,13,4.61,3.26,0.06,87.30,7,2314.75,0.50,5.74,387.22,1
365,6602.01,87.07,1,1.27,67.01,21,1.50,9.25,0.05,90.22,4,4942.15,0.23,3.69,110.41,1
636,19301.04,92.84,3,2.39,91.30,3,2.90,7.56,0.09,98.70,8,4503.10,0.18,8.58,265.38,0
892,5903.40,84.91,4,4.25,86.55,21,4.70,3.97,0.09,94.59,1,2185.61,0.43,8.47,162.22,1
352,9464.75,82.19,0,0.59,87.33,16,3.60,4.89,0.02,90.09,3,3031.78,0.27,4.53,357.24,1
921,9470.99,95.89,4,1.00,79.26,5,0.31,7.93,0.08,91.87,2,1923.36,0.28,3.96,482.94,1
388,9806.02,81.98,5,4.96,86.68,18,1.89,8.33,0.08,98.55,6,3058.02,0.32,7.65,349.83,1
263,7464.30,85.43,4,1.76,63.19,8,0.43,3.41,0.01,87.88,1,3733.33,0.34,1.24,377.95,1
194,16747.42,97.10,0,4.89,94.06,3,4.31,9.49,0.07,82.04,2,1342.08,0.34,8.74,258.63,1
881,6837.47,86.93,5,1.32,62.22,6,3.11,8.28,0.01,86.52,8,4480.47,0.11,5.02,325.26,1
932,14523.60,99.46,5,2.12,65.95,3,4.78,8.85,0.06,88.30,7,3374.98,0.43,4.97,317.54,1
435,6058.03,85.37,5,3.46,89.58,21,2.12,3.15,0.04,90.58,5,1102.37,0.22,6.81,442.76,1
921,18641.44,80.82,1,3.12,63.05,22,0.52,4.44,0.09,86.10,2,4325.99,0.17,3.39,365.15,1
337,7851.93,94.10,3,2.88,96.83,1,1.75,2.52,0.08,82.06,5,4167.85,0.41,9.49,491.92,0
480,17318.75,89.02,1,4.30,98.94,9,0.81,2.73,0.09,83.76,4,1531.41,0.33,9.88,431.32,1
998,6167.85,94.15,0,2.49,79.25,7,4.10,7.70,0.00,92.59,3,4539.18,0.36,6.05,302.99,1
582,19331.72,80.62,0,1.20,89.66,14,0.80,2.24,0.08,86.29,6,3073.82,0.14,5.99,461.29,1
124,8704.42,97.40,3,3.18,73.13,12,2.37,2.67,0.02,87.34,9,2605.13,0.22,5.37,477.57,1
752,17894.68,82.77,4,1.63,79.73,21,4.61,9.55,0.05,89.87,6,4621.99,0.30,9.51,252.08,1
581,17809.14,83.51,5,2.62,98.23,19,1.25,6.30,0.02,91.64,2,2892.49,0.18,1.97,264.22,1
491,5198.43,99.21,3,0.62,97.08,0,4.68,7.14,0.03,98.65,3,3609.50,0.45,9.37,149.46,0
636,12676.71,93.86,1,0.91,70.50,14,1.31,9.67,0.04,92.51,1,3434.17,0.40,2.92,453.84,1
679,19021.93,87.95,5,2.43,71.91,23,4.39,5.53,0.05,80.11,3,3253.25,0.41,2.83,301.90,1
111,17294.37,84.69,2,3.63,72.57,9,4.29,5.46,0.02,94.43,0,3339.54,0.10,8.12,426.41,1
899,18322.87,89.61,3,0.54,74.97,14,4.00,7.36,0.08,83.44,1,3737.85,0.25,9.27,290.78,1
227,7988.30,91.04,0,3.28,84.83,4,1.18,4.08,0.04,85.26,7,2024.31,0.22,9.56,130.01,1
707,9262.76,92.64,1,0.92,90.50,23,2.79,7.09,0.06,90.86,7,4331.40,0.19,1.76,175.76,1
752,10655.81,98.97,5,4.96,92.58,7,2.30,6.85,0.06,95.71,4,4948.90,0.48,6.83,374.51,1
642,10899.81,83.40,3,2.89,61.29,20,0.77,7.46,0.10,95.82,7,1093.14,0.29,8.22,219.76,1
945,13168.33,99.31,3,3.57,61.91,7,1.58,3.39,0.06,86.02,8,2521.26,0.44,3.17,151.08,1
631,7398.20,80.30,5,1.57,91.58,5,4.29,4.41,0.06,81.40,3,1721.90,0.19,9.23,467.06,0
757,15368.70,89.62,5,2.47,81.32,14,4.49,7.89,0.01,99.78,3,3222.44,0.17,2.99,482.61,1
927,7513.50,86.67,5,4.35,83.13,14,3.05,3.31,0.04,85.01,6,1972.82,0.46,8.80,155.43,1
546,9654.63,88.98,1,1.25,62.10,4,2.49,4.75,0.09,81.35,4,3949.91,0.30,5.61,192.09,1
489,12550.18,91.41,5,1.69,70.21,12,3.56,7.33,0.08,86.60,9,4527.46,0.46,5.64,336.85,1
771,16946.61,88.71,0,2.50,85.53,13,3.04,9.50,0.05,99.38,0,1843.54,0.13,4.37,160.20,1
960,16092.04,88.30,5,3.71,94.37,10,4.92,2.60,0.09,95.86,7,1642.71,0.47,1.93,163.44,1
142,14683.02,94.65,0,2.19,96.68,19,0.95,6.13,0.01,89.61,3,4501.43,0.27,4.12,234.63,1
353,7336.60,93.72,1,4.67,80.02,20,2.25,2.66,0.07,86.11,7,2445.09,0.16,4.84,479.67,1
229,13205.68,96.67,3,0.93,81.82,11,4.59,5.03,0.02,88.47,1,2738.33,0.37,5.31,484.98,1
159,6311.70,85.00,0,2.17,93.32,19,4.57,3.40,0.06,80.35,3,1883.88,0.42,7.65,436.72,1
762,10660.45,92.19,1,3.69,81.50,0,2.48,7.20,0.01,94.37,1,2701.26,0.12,4.17,378.29,1
566,11202.75,91.70,5,1.52,80.67,2,0.67,8.06,0.09,81.99,4,1925.20,0.49,4.66,388.27,0
386,5597.17,87.39,1,3.45,96.20,7,4.07,3.98,0.08,90.38,9,3663.71,0.38,9.15,287.83,1
616,9109.82,89.72,5,1.24,91.60,22,2.93,7.70,0.02,91.32,9,2995.51,0.23,7.77,312.06,1
566,19334.74,86.28,1,0.75,96.36,11,3.87,5.57,0.06,80.03,7,4152.24,0.16,1.21,353.78,1
877,19304.49,82.84,3,1.04,68.73,14,2.31,4.27,0.08,99.60,6,2250.91,0.26,8.31,392.51,1
444,10284.91,84.28,0,4.68,80.98,22,1.02,6.19,0.02,86.04,4,3022.38,0.19,9.91,138.74,1
741,5646.50,82.11,3,2.98,93.70,2,0.12,5.04,0.01,81.54,6,2038.09,0.30,9.46,189.95,0
481,7686.42,93.66,2,4.08,64.45,21,2.80,3.84,0.04,97.09,4,4737.90,0.41,8.52,485.18,1
878,10883.27,93.21,5,2.00,91.79,7,0.81,8.05,0.01,83.04,6,3087.74,0.36,6.66,234.06,1
789,19216.70,99.01,0,3.17,67.32,23,0.94,8.38,0.06,80.50,3,1693.85,0.27,3.50,207.39,1
352,7117.99,94.59,3,2.73,92.32,18,2.18,8.40,0.04,89.89,3,2091.06,0.15,6.89,268.76,1
155,16452.74,81.04,0,4.76,84.48,19,2.21,5.06,0.05,82.60,9,1331.61,0.48,7.26,216.37,1
562,6630.24,97.68,2,3.86,67.73,5,1.37,3.36,0.05,99.65,3,1111.26,0.21,3.53,136.47,1
556,19718.86,97.25,4,3.79,78.93,17,0.66,8.72,0.10,80.21,7,3103.69,0.21,3.30,183.18,1
182,10724.25,88.87,5,0.71,87.28,10,4.72,4.63,0.08,81.02,0,2348.49,0.36,4.57,356.06,0
198,16628.52,91.72,5,2.97,85.35,11,0.66,7.98,0.06,96.67,9,4855.09,0.41,6.77,189.27,1
248,10138.87,99.52,1,2.60,77.09,22,1.75,8.54,0.04,84.80,4,1685.33,0.49,3.64,359.07,1
428,14415.03,90.65,5,4.68,95.97,1,1.52,8.15,0.00,98.23,9,4175.65,0.49,6.00,140.03,1
255,7880.24,98.11,5,1.66,80.77,4,4.33,5.12,0.01,86.22,1,2263.89,0.47,9.09,116.75,0
289,7190.32,81.66,3,1.71,80.23,3,2.05,9.50,0.07,81.40,9,1894.15,0.27,3.66,444.63,0
593,19070.96,83.82,5,2.35,62.49,8,0.62,7.28,0.04,80.21,3,4878.55,0.17,9.69,404.01,1
982,18764.71,88.82,5,1.60,96.88,12,0.05,6.61,0.03,85.65,4,4210.31,0.33,5.26,366.41,1
362,18312.03,91.70,2,1.08,67.08,12,3.61,7.58,0.09,89.47,7,3522.48,0.11,1.91,112.36,1
179,14381.50,96.32,2,4.36,81.13,14,3.57,2.36,0.05,80.02,1,3788.48,0.18,1.50,195.74,1
499,17124.02,99.77,0,3.01,92.14,1,2.09,5.12,0.09,91.62,1,4965.53,0.10,4.05,424.93,1
863,6035.55,87.78,0,4.38,68.62,22,0.63,9.05,0.09,86.67,1,3372.83,0.17,3.33,157.87,1
708,10021.84,80.95,5,4.24,81.09,12,1.86,3.29,0.01,87.80,7,1407.60,0.29,8.59,425.14,1
359,9705.55,96.02,5,1.77,69.63,6,2.95,5.32,0.09,85.23,2,1259.46,0.26,7.64,333.69,1
871,14534.68,92.09,1,2.96,90.39,22,3.52,5.24,0.01,90.58,4,3666.43,0.25,8.96,396.15,1
714,10339.37,83.97,0,0.87,82.57,16,0.39,4.85,0.10,84.60,1,3630.40,0.43,6.30,357.80,1
651,7227.60,89.90,3,4.62,94.24,7,2.78,6.50,0.05,82.70,5,3992.70,0.37,4.92,266.80,1
884,13947.01,94.85,5,2.32,95.78,17,1.38,9.97,0.08,97.81,9,1435.11,0.47,3.44,216.79,1
200,17215.76,95.41,3,2.27,85.95,14,3.09,4.05,0.07,87.81,5,4779.61,0.28,6.25,369.09,1
458,10731.85,89.99,5,1.86,89.02,14,3.24,7.64,0.05,81.54,1,3204.63,0.21,6.56,422.77,1
479,6984.03,86.10,3,2.57,81.97,4,4.55,8.06,0.06,84.61,3,3598.22,0.15,4.54,117.89,0
919,7950.32,99.47,4,1.63,75.38,1,2.05,6.68,0.09,86.20,1,1139.41,0.37,9.43,251.96,1
320,8562.25,93.27,3,2.19,85.92,15,2.69,2.78,0.09,95.39,9,4843.90,0.44,6.76,240.29,1
919,9498.46,88.16,0,4.10,96.33,4,1.34,6.58,0.07,80.45,3,3250.37,0.17,8.54,323.79,1
519,14641.93,85.61,5,4.25,76.67,22,1.43,9.63,0.07,89.56,6,3253.45,0.45,6.58,145.57,1
223,14014.18,94.62,0,1.87,72.58,5,0.23,4.74,0.02,88.15,4,4774.22,0.31,3.85,473.37,1
521,15441.20,84.84,3,2.61,75.54,11,1.43,7.12,0.08,99.37,9,4717.40,0.16,7.63,319.40,1
330,10437.53,83.43,2,4.43,77.42,4,0.32,9.68,0.06,83.60,3,1881.19,0.36,3.07,469.50,0
789,17359.96,90.60,2,0.74,62.94,19,4.82,8.38,0.08,92.56,9,4724.40,0.31,6.37,426.78,1
162,8061.31,85.80,2,4.50,79.94,7,3.12,7.51,0.07,84.04,9,3946.49,0.11,4.62,176.66,1
584,12035.61,92.58,5,1.49,79.77,10,0.87,9.77,0.03,90.97,2,1075.60,0.26,2.35,152.94,0
727,17014.08,82.36,1,3.55,83.54,13,0.58,3.36,0.02,91.10,5,1959.37,0.41,4.72,444.50,0
802,7702.38,93.10,4,3.12,74.51,23,1.85,8.18,0.01,81.51,1,2651.92,0.32,3.79,314.44,0
673,6647.95,85.67,3,2.99,84.52,16,1.54,5.25,0.06,89.13,3,3331.29,0.21,2.01,107.90,0
867,18255.26,80.00,1,4.37,95.13,9,1.40,4.88,0.03,89.22,7,3805.32,0.47,8.41,473.69,1
582,10143.94,82.54,2,0.96,98.22,1,2.34,6.17,0.06,86.38,1,1840.84,0.20,5.49,289.21,0
618,15258.05,98.67,3,2.06,83.34,2,4.56,2.27,0.01,85.54,8,4346.80,0.20,4.12,220.37,0
254,5380.23,97.35,1,2.92,61.70,12,2.84,4.50,0.04,84.49,1,4382.86,0.24,5.54,306.64,1
191,15350.70,84.67,0,4.15,98.77,16,2.61,3.33,0.03,80.12,7,3540.00,0.46,7.79,429.17,0
625,9741.52,95.57,2,1.47,88.23,2,4.03,3.11,0.04,80.04,7,4684.38,0.30,1.16,144.12,0
554,5836.11,92.17,1,4.11,73.44,9,0.02,4.70,0.01,91.80,6,4251.93,0.37,5.92,243.57,1
840,14147.19,99.42,5,2.30,65.89,7,0.99,8.42,0.07,85.83,9,1886.49,0.49,5.31,227.55,1
697,8612.06,87.47,0,1.35,65.74,3,2.48,3.61,0.01,83.36,5,4194.71,0.41,9.04,435.86,0
744,10802.11,93.63,2,3.92,66.71,12,3.53,6.25,0.00,93.69,0,4812.81,0.17,6.00,411.39,0
609,6208.71,81.27,4,0.91,61.82,6,2.43,7.99,0.09,90.58,1,1550.43,0.42,2.24,260.04,1
282,7207.45,87.92,2,2.82,96.09,6,0.82,3.93,0.02,98.30,6,4914.79,0.40,4.50,365.80,0
485,9469.66,99.28,5,0.79,81.63,15,4.65,9.39,0.08,96.62,3,1099.97,0.19,6.59,257.78,1
673,6346.39,90.78,4,2.10,88.00,4,1.64,8.93,0.10,94.53,8,3088.67,0.23,1.41,328.53,1
830,18662.39,85.76,4,3.20,93.12,16,3.94,4.01,0.05,82.53,2,4095.57,0.38,8.96,496.49,0
504,5090.71,82.41,4,3.00,91.66,9,4.46,9.92,0.05,93.32,3,4161.75,0.20,1.61,314.23,1
345,12257.90,94.07,3,2.32,95.30,3,1.73,7.35,0.04,93.88,2,3938.69,0.18,1.28,495.43,0
841,6848.71,92.90,3,2.43,98.69,22,4.23,4.29,0.04,95.27,6,3117.41,0.38,1.02,398.88,1
690,9615.19,87.48,4,1.52,77.56,13,3.55,7.45,0.05,85.26,1,3603.86,0.45,7.15,148.29,1
760,18890.89,99.02,0,2.55,98.01,4,4.52,7.33,0.02,92.81,9,3799.73,0.13,5.10,418.39,0
749,7425.42,80.44,4,4.79,88.93,1,1.26,6.85,0.04,92.37,1,2978.16,0.28,1.93,164.51,0
570,19487.48,86.07,1,4.33,62.83,13,4.66,7.69,0.08,87.71,1,3382.74,0.34,8.71,312.93,1
925,8086.92,98.42,4,1.15,87.27,23,0.33,4.15,0.02,93.27,3,4385.47,0.37,2.82,345.30,0
987,16123.49,86.42,3,0.63,87.47,17,3.97,9.83,0.07,81.73,7,2251.52,0.50,3.94,456.89,1
522,13200.16,85.05,3,4.70,96.23,23,2.18,8.86,0.07,92.87,7,3092.83,0.37,2.60,184.17,0
164,18267.18,90.68,1,2.87,74.92,10,0.89,7.97,0.01,92.12,7,1033.92,0.35,9.34,450.38,0
112,13309.90,96.48,1,2.92,83.40,15,0.40,2.21,0.00,84.21,7,3749.75,0.50,7.82,473.80,0
312,13018.39,82.06,2,4.01,60.49,17,1.95,6.72,0.04,96.36,6,1781.54,0.12,7.52,135.79,0
341,7931.87,98.86,0,1.92,73.28,15,1.95,7.65,0.07,97.49,5,2924.01,0.13,1.40,454.11,1
592,7493.44,95.90,0,2.67,62.49,20,1.15,8.83,0.03,84.21,6,1840.82,0.32,5.70,203.67,0
312,18747.34,83.63,0,4.86,80.87,3,1.08,9.57,0.07,81.52,4,1094.13,0.24,6.18,132.40,0
792,9917.57,94.24,5,3.52,92.70,0,2.00,9.33,0.07,92.07,7,2932.88,0.14,4.44,483.43,0
437,10581.23,87.70,3,1.19,68.26,13,2.05,5.25,0.08,89.60,1,2699.33,0.22,3.90,256.88,0
272,16397.35,88.05,0,1.10,81.10,11,2.21,9.17,0.01,88.55,4,2700.60,0.37,8.67,349.19,0
771,10082.35,95.67,2,1.42,68.16,23,4.34,2.01,0.06,95.22,6,1835.22,0.45,1.21,321.15,0
263,19280.94,99.26,2,3.95,64.83,9,3.06,4.81,0.01,99.39,8,4788.82,0.14,6.63,185.27,0
564,16068.92,82.53,0,1.83,80.44,18,0.10,2.91,0.02,89.55,9,1014.03,0.32,4.55,367.83,1
596,13961.44,88.41,1,0.60,63.17,3,2.60,9.06,0.03,80.12,0,4566.18,0.22,6.99,118.45,1
799,18213.43,89.62,2,4.75,83.49,19,3.81,9.42,0.07,91.93,8,3947.61,0.37,2.78,181.24,0
494,5744.09,87.53,1,1.26,61.25,20,0.28,4.05,0.10,93.08,2,1688.29,0.32,3.15,477.87,1
802,8855.94,87.26,3,0.54,64.27,2,2.11,4.94,0.03,96.56,0,2888.77,0.47,6.28,481.40,0
407,11975.55,81.05,5,1.57,82.00,3,2.26,9.87,0.05,83.99,6,4955.40,0.12,9.82,293.06,1
867,8404.68,93.71,2,1.56,83.66,14,4.77,6.53,0.03,90.49,2,3574.79,0.29,9.77,167.63,0
282,16158.58,88.72,1,2.40,61.16,10,2.38,5.98,0.07,88.94,7,1509.51,0.18,3.24,268.65,0
728,18788.12,83.90,0,4.64,82.94,15,3.75,6.00,0.04,93.29,1,2830.57,0.31,1.92,450.83,0
893,11356.55,96.32,3,4.46,93.54,3,1.51,7.57,0.05,81.28,3,2872.81,0.44,6.31,128.11,1
609,10131.99,96.05,4,2.56,88.89,5,3.90,9.64,0.06,97.68,1,4209.05,0.46,4.78,151.15,0
807,19423.26,89.73,4,2.35,65.25,7,1.61,4.93,0.07,90.22,3,4664.65,0.26,7.86,458.26,0
645,11672.79,85.97,0,3.00,83.70,12,2.15,3.38,0.01,97.54,0,1328.97,0.42,5.75,266.15,0
663,12335.73,92.76,3,1.60,86.89,22,2.40,3.48,0.06,86.80,9,2256.15,0.21,5.60,133.38,0
723,10274.75,85.76,3,0.73,61.49,19,4.63,2.16,0.04,93.07,4,2193.75,0.10,6.82,155.68,0
863,18643.23,84.72,3,4.73,94.21,3,0.27,6.44,0.01,99.13,2,4984.19,0.44,2.14,452.98,1
693,13534.33,94.61,3,1.34,96.25,4,0.98,9.43,0.02,98.87,8,3236.91,0.15,7.09,296.04,1
843,16432.62,80.81,4,1.39,94.02,9,3.53,7.70,0.09,98.88,3,4519.33,0.11,5.40,165.20,1
326,17177.10,81.90,1,2.63,92.99,4,2.89,9.94,0.09,80.86,5,2704.13,0.24,8.38,457.62,0
844,10127.74,80.14,3,2.71,89.80,11,1.26,9.28,0.00,88.06,8,3890.89,0.25,2.25,438.11,0
832,11505.41,83.06,1,0.58,85.34,0,1.45,5.93,0.07,81.22,1,2146.34,0.13,3.71,109.21,0
535,17727.08,81.38,3,1.17,87.15,23,1.84,5.89,0.06,86.19,6,4647.14,0.43,9.55,332.40,1
521,10448.83,99.92,2,2.20,92.26,9,2.25,7.03,0.09,83.49,2,2820.58,0.26,5.98,197.73,0
653,16909.03,85.78,5,3.58,86.50,4,4.09,2.89,0.09,92.40,0,4214.90,0.30,9.36,313.25,1
120,19114.88,82.99,2,1.53,73.11,18,0.07,6.86,0.06,95.61,8,2023.27,0.21,7.20,211.71,0
653,14348.16,84.82,5,2.40,75.04,18,4.49,5.71,0.01,90.27,8,3774.42,0.30,9.34,226.35,0
496,16124.41,98.72,2,3.01,95.88,19,2.07,7.14,0.05,95.91,3,2620.63,0.41,3.86,340.74,1
724,17076.46,90.40,3,4.50,60.68,11,1.15,6.52,0.07,80.26,8,1125.76,0.46,1.81,315.54,0
204,17675.59,87.30,1,1.97,87.95,22,2.54,4.48,0.10,96.41,6,2652.03,0.49,8.22,258.08,0
291,10925.80,97.47,5,1.10,98.19,15,3.30,6.86,0.04,83.57,3,3200.09,0.27,8.24,143.03,1
116,5768.95,87.90,4,2.70,88.25,4,0.22,4.93,0.08,89.22,1,1607.05,0.50,6.57,487.77,1
219,11028.14,86.70,0,3.86,99.76,16,3.58,3.56,0.07,88.85,4,1735.65,0.22,6.22,169.84,1
492,15106.34,84.15,5,0.99,87.50,13,3.80,7.40,0.01,97.46,7,2859.45,0.10,9.23,353.25,0
524,11755.26,87.56,5,2.41,61.37,11,0.83,4.45,0.06,99.32,9,2370.92,0.41,2.59,133.10,0
228,16234.45,86.33,4,0.58,93.08,12,0.84,9.11,0.02,85.10,9,2762.96,0.17,6.55,375.33,1
229,10354.74,93.55,3,0.65,71.39,20,1.02,3.59,0.07,81.35,5,2843.31,0.12,1.45,137.94,1
671,14521.16,85.79,2,2.67,77.84,13,3.98,6.80,0.06,93.01,4,1560.30,0.47,2.27,191.80,0
659,7796.30,91.54,2,1.84,72.48,4,1.36,6.57,0.10,90.06,3,1724.78,0.42,4.94,358.79,0
128,16240.54,81.32,1,4.30,70.74,21,3.98,3.58,0.09,91.31,5,4392.66,0.14,8.39,213.17,0
196,13185.44,83.83,3,3.21,77.26,22,2.70,5.52,0.00,80.93,2,1650.87,0.41,7.60,313.14,0
109,8060.97,88.15,4,2.54,75.15,4,3.84,7.40,0.01,95.51,1,3663.66,0.44,9.77,149.80,0
341,9378.67,98.74,3,2.34,85.33,17,2.77,4.55,0.08,84.65,0,2674.11,0.46,1.40,180.96,1
925,16229.13,87.55,3,2.74,92.53,13,1.68,2.91,0.07,86.70,8,4872.95,0.32,4.43,393.51,0
